Loại hình nhà ở,Diện tích (m²),Chiều rộng (m),Chiều dài (m),Mặt tiền (m),Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào (m),Ngày đăng,Ngày hết hạn,Loại tin,Tên dự án,Đường/Phố,Phường/Xã/Thị trấn,Quận/Huyện,Tỉnh thành,Mức giá (tỷ)
Chung cư,61.3,,,,,2,1,Đã có sổ,,,,,09/08/2023,,,,Đường Nguyễn Án,Phường 11,Quận 5,TP Hồ Chí Minh,2
Chung cư,73,,,,,2,2,,,Đông Bắc,Tây Nam,,09/08/2023,,,,Long Thạnh Mỹ,Phường Long Bình,TP Thủ Đức,TP Hồ Chí Minh,3.8
Chung cư,90,,,,,2,2,Đã có sổ,Có nội thất,,,,09/08/2023,,,,33 Phan Huy Ích,Phường 15,Tân Bình,TP Hồ Chí Minh,2.7
Chung cư,186,,,,,3,4,,Bàn giao thô,,,,09/08/2023,,,,Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,TP Hồ Chí Minh,8.5
Chung cư,79,,,,,2,,,,Đông Bắc,Đông Bắc,,09/08/2023,,,,Võ Văn Kiệt,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,3.05
Chung cư,70,,,,,2,2,,Không nội thất,,,,09/08/2023,,,,Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,TP Hồ Chí Minh,3.6
Chung cư,66,,,,,2,2,,Có nội thất,Đông Nam,Đông Nam,,09/08/2023,,,,Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,TP Hồ Chí Minh,3.9
Chung cư,60,,,,,2,1,,,Đông Nam,,,09/08/2023,,,,Đường Lý Thường Kiệt,Phường 14,Quận 10,TP Hồ Chí Minh,2
Chung cư,55,,,,,2,1,,,Tây Bắc,Đông Nam,,09/08/2023,,,,Đỗ Xuân Hợp,Phường Phước Long B,TP Thủ Đức,TP Hồ Chí Minh,1.8
Chung cư,116,,,,,2,2,Đã có sổ,Có nội thất,,,,09/08/2023,,,,"628A, Đường Xa Lộ Hà Nội",Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,6.29
Chung cư,72,,,,,3,2,Giấy tờ khác,Có nội thất,,,,09/08/2023,,,,An Dương Vương,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,3.5
Chung cư,72,,,,,2,2,,,Tây Nam,Đông Bắc,,09/08/2023,,,,"15B, Nguyễn Lương Bằng",Xã Phú Xuân,Nhà Bè,TP Hồ Chí Minh,1.82
Chung cư,56,,,,,2,1,,,,,,09/08/2023,,,,Võ Văn Kiệt,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,2.3
Chung cư,52,,,,,2,2,,,,,,09/08/2023,,,,An Dương Vương,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,2.2
Chung cư,55,,,,,2,,Đã có sổ,Có nội thất,,,,09/16/2023,,,,Cộng Hòa,Phường 13,Tân Bình,TP Hồ Chí Minh,0.86
Chung cư,72,,,,,2,2,,,Nam,Bắc,,09/16/2023,,,,Nguyễn Văn Linh,Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,2.75
Chung cư,58,,,,,2,2,,,,,,09/16/2023,,,,Đường Bờ Bao Tân Thắng,Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,0.85
Chung cư,56,,,,,2,,,,,,,09/16/2023,,,,trường chinh,Phường Tân Thới Nhất,Quận 12,TP Hồ Chí Minh,0.85
Chung cư,80,,,,,2,2,,,,,,09/16/2023,,,,Bát Nàn,Phường Thạnh Mỹ Lợi,TP Thủ Đức,TP Hồ Chí Minh,5.4
Chung cư,56,,,,,2,1,,,,,,09/16/2023,,,,Mai Chí Thọ,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,3.2
Chung cư,400,,,,,3,3,,,Đông,Đông,,09/16/2023,,,,"163, Phan Đăng Lưu",Phường 1,Phú Nhuận,TP Hồ Chí Minh,19
Chung cư,59,,,,,2,1,,,,,,09/16/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,2.05
Chung cư,78,,,,,3,2,,,,,,09/16/2023,,,,"Số 2225, Phạm Thế Hiển",Phường 6,Quận 8,TP Hồ Chí Minh,3.15
Chung cư,110,,,,,3,,,,,,,09/16/2023,,,,Tân Túc,Thị trấn Tân Túc,Bình Chánh,TP Hồ Chí Minh,2.7
Chung cư,72,,,,,2,1,,,Đông,,,09/16/2023,,,,"38, Đường Tân Thắng",Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,2.45
Chung cư,66,,,,,2,,,,,,,09/16/2023,,,,"47, Tân Thới Hòa",Phường Tân Thới Hòa,Tân Phú,TP Hồ Chí Minh,2.7
Chung cư,68,,,,,2,2,,,,,,09/16/2023,,,,"Khu dân cư 13C, Nguyễn Văn Linh",Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,1.9
Chung cư,85,,,,,2,2,Đang chờ sổ,,,,,09/16/2023,,,,"số 68, N1",Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,4.3
Chung cư,31,,,,,1,1,,,Đông Nam,,,09/16/2023,,,,KĐT Vinhomes Grand Park,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,0.6
Chung cư,74,,,,,2,2,,,,,,09/16/2023,,,,"7/28, Thành Thái",Phường 14,Quận 10,TP Hồ Chí Minh,4
Chung cư,120,,,,,3,2,,,,,,09/16/2023,,,,"208, Nguyễn Hữu Cảnh",Phường 22,Bình Thạnh,TP Hồ Chí Minh,7.2
Chung cư,85,,,,,3,,Đã có sổ,Có nội thất,,,,09/16/2023,,,,Tân Túc,Thị trấn Tân Túc,Bình Chánh,TP Hồ Chí Minh,3.2
Chung cư,63,,,,,2,1,,,,,,09/16/2023,,,,"số 88, N1",Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,2.95
Chung cư,69,,,,,2,,Giấy tờ khác,,Tây Bắc,Tây Bắc,,09/16/2023,,,,"số 32, Phước Long A",Phường Phước Long A,TP Thủ Đức,TP Hồ Chí Minh,2.7
Chung cư,79,,,,,2,2,,,,,,09/16/2023,,,,"196, Cao Lỗ",Phường 4,Quận 8,TP Hồ Chí Minh,2.6
Chung cư,85,,,,,3,,Đã có sổ,Có nội thất,,,,09/16/2023,,,,Tân Túc,Thị trấn Tân Túc,Bình Chánh,TP Hồ Chí Minh,3.2
Chung cư,68,,,,,2,2,,,,,,09/16/2023,,,,"Lô 5, Bình Hưng Hòa B",Phường Bình Hưng Hoà B,Bình Tân,TP Hồ Chí Minh,2.02
Chung cư,74,,,,,2,2,Đã có sổ,,Đông,Đông,,09/16/2023,,,,"341/13A, Khuông Việt",Phường Phú Trung,Tân Phú,TP Hồ Chí Minh,2.62
Chung cư,30,,,,,1,1,Đang chờ sổ,Có nội thất,,,,09/16/2023,,,,"793, Trần Xuân Soạn",Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,0.9
Chung cư,61,,,,,2,1,,,Đông Nam,,,09/16/2023,,,,Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,TP Hồ Chí Minh,1.65
Chung cư,38,,,,,2,,,,,,,09/16/2023,,,,Đường Võ Chí Công,Phường Thạnh Mỹ Lợi,TP Thủ Đức,TP Hồ Chí Minh,1
Chung cư,70,,,,,2,,,,,,,09/16/2023,,,,Tân Túc,Thị trấn Tân Túc,Bình Chánh,TP Hồ Chí Minh,2.6
Chung cư,85,,,,,3,2,Đã có sổ,Có nội thất,,,,09/16/2023,,,,"528, Huỳnh Tấn Phát",Phường Bình Thuận,Quận 7,TP Hồ Chí Minh,3.05
Chung cư,70,,,,,2,,,,,,,09/16/2023,,,,Ni Sư Huỳnh Liên,Phường 10,Tân Bình,TP Hồ Chí Minh,2.83
Chung cư,64,,,,,2,2,Đã có sổ,,,,,09/16/2023,,,,Hồ Học Lãm,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,1.79
Chung cư,88.8,,,,,2,2,Giấy tờ khác,Có nội thất,,,,09/16/2023,,,,"số 88, N1",Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,5
Chung cư,78,,,,,2,,,,,,,09/16/2023,,,,Nguyễn Văn Linh,Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,3.25
Chung cư,60,,,,,2,1,Đã có sổ,,,,,09/16/2023,,,,Phố Tạ Quang Bửu,Phường 6,Quận 8,TP Hồ Chí Minh,2.65
Chung cư,115,,,,,2,2,Đã có sổ,,,,,09/16/2023,,,,Đường Tạ Quang Bửu,Phường 5,Quận 8,TP Hồ Chí Minh,3.4
Chung cư,56,,,,,2,,Đã có sổ,,,,,09/16/2023,,,,"436, Lê Văn Khương",Phường Thới An,Quận 12,TP Hồ Chí Minh,1.55
Chung cư,118,,,,,3,2,Đã có sổ,Có nội thất,,,,09/16/2023,,,,Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TP Hồ Chí Minh,9
Chung cư,81,,,,,3,2,,,,,,09/16/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,2.65
Chung cư,100.8,,,,,3,2,,,Bắc,,,09/16/2023,,,,"18, Phan Văn Trị",Phường 10,Gò Vấp,TP Hồ Chí Minh,5.15
Chung cư,65,,,,,2,2,,,,,,09/16/2023,,,,"30, 3",Phường Trường Thọ,TP Thủ Đức,TP Hồ Chí Minh,2.33
Chung cư,109,,,,,3,,Đã có sổ,,,,,09/16/2023,,,,,Phường Tây Thạnh,Tân Phú,TP Hồ Chí Minh,6.7
Chung cư,68,,,,,2,2,,,,,,09/16/2023,,,,"30, 3",Phường Trường Thọ,TP Thủ Đức,TP Hồ Chí Minh,2.4
Chung cư,32,,,,,2,,,,Nam,Bắc,,09/16/2023,,,,Bàu Cát 7,Phường 14,Tân Bình,TP Hồ Chí Minh,1.39
Chung cư,82,,,,,2,2,,,Nam,,,09/16/2023,,,,Nguyễn Văn Linh,Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,3.4
Chung cư,50,,,,,1,1,Đã có sổ,Có nội thất,,,,09/16/2023,,,,Hồ Học Lãm,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,1.45
Chung cư,286,,,,,4,,Đang chờ sổ,Có nội thất,,,,09/16/2023,,,,Bình An,Phường An Khánh,TP Thủ Đức,TP Hồ Chí Minh,85
Chung cư,59,,,,,2,1,Đã có sổ,,,,,09/16/2023,,,,Đường số 7,Phường An Lạc A,Bình Tân,TP Hồ Chí Minh,2.6
Chung cư,400,,,,,3,3,,,Nam,,,09/16/2023,,,,"163, Phan Đăng Lưu",Phường 1,Phú Nhuận,TP Hồ Chí Minh,19
Chung cư,68,,,,,2,2,Đang chờ sổ,Có nội thất,,,,09/16/2023,,,,"30, 3",Phường Trường Thọ,TP Thủ Đức,TP Hồ Chí Minh,2.45
Chung cư,36,,,,,1,1,,,,,,09/16/2023,,,,Phổ Quang,Phường 2,Tân Bình,TP Hồ Chí Minh,2.1
Chung cư,47,,,,,1,1,,,Đông Bắc,Đông Bắc,,09/16/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,1.85
Chung cư,72,,,,,2,1,,,,,,09/16/2023,,,,"113/89, An Dương Vương",Phường An Lạc,Bình Tân,TP Hồ Chí Minh,1.68
Chung cư,71,,,,,2,2,Đang chờ sổ,Có nội thất,,,,10/29/2023,,,,Phạm Văn Đồng,Phường Hiệp Bình Chánh,TP Thủ Đức,TP Hồ Chí Minh,3.6
Chung cư,78,,,,,2,2,,,,,,10/29/2023,,,,Vườn Lài,Phường Phú Thọ Hòa,Tân Phú,TP Hồ Chí Minh,2.2
Chung cư,86,,,,,2,2,,,Bắc,Bắc,,10/29/2023,,,,"436, Đường Lê Văn Khương",Phường Thới An,Quận 12,TP Hồ Chí Minh,2.05
Chung cư,65,,,,,2,2,Đã có sổ,Có nội thất,,,,10/29/2023,,,,Đường Trịnh Quang Nghị,Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,1.9
Chung cư,65,,,,,2,2,,,,,,10/29/2023,,,,Trịnh Quang Nghị,Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,1.95
Chung cư,73,,,,,2,2,,,Đông Bắc,,,10/29/2023,,,,Võ Văn Kiệt,Phường 16,Quận 8,TP Hồ Chí Minh,2.07
Chung cư,51,,,,,2,,,,,,,10/29/2023,,,,"102, Phan Văn Hớn",Phường Tân Thới Nhất,Quận 12,TP Hồ Chí Minh,1.6
Chung cư,52,,,,,2,2,,,,,,10/29/2023,,,,Phan Văn Hớn,Phường Tân Thới Nhất,Quận 12,TP Hồ Chí Minh,1.6
Chung cư,72,,,,,2,2,Đã có sổ,,,,,10/29/2023,,,,DC13,Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,1.799
Chung cư,118,,,,,3,2,,,Đông Bắc,Tây Nam,,10/29/2023,,,,"33, Phan Huy Ích",Phường 15,Tân Bình,TP Hồ Chí Minh,3.5
Chung cư,65,,,,,2,,,,,,,10/29/2023,,,,Phan Văn Hớn,Phường Tân Thới Nhất,Quận 12,TP Hồ Chí Minh,1.9
Chung cư,99,,,,,3,2,,,Nam,Tây,,10/29/2023,,,,"đ., Nguyễn Hữu Thọ",Xã Phước Kiển,Nhà Bè,TP Hồ Chí Minh,5
Chung cư,67,,,,,2,2,Đã có sổ,Có nội thất,,,,10/29/2023,,,,An Dương Vương,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,2.4
Chung cư,58,,,,,2,2,,,,,,10/29/2023,,,,Phan Văn Hớn,Phường Tân Thới Nhất,Quận 12,TP Hồ Chí Minh,1.7
Chung cư,50,,,,,2,2,,,,,,10/29/2023,,,,Tân Túc,Thị trấn Tân Túc,Bình Chánh,TP Hồ Chí Minh,2.14
Chung cư,60,,,,,2,2,Đã có sổ,Có nội thất,,,,10/29/2023,,,,Tây thạnh,Phường Tân Quý,Tân Phú,TP Hồ Chí Minh,0.925
Chung cư,93,,,,,3,2,,,,,,10/29/2023,,,,D1,Phường 25,Bình Thạnh,TP Hồ Chí Minh,5.7
Chung cư,58,,,,,2,2,,,,,,10/29/2023,,,,Phan Văn Hớn,Phường Tân Thới Nhất,Quận 12,TP Hồ Chí Minh,1.8
Chung cư,46,,,,,2,2,Đã có sổ,Có nội thất,,,,10/29/2023,,,,Đường Số 138,Phường Tân Phú,TP Thủ Đức,TP Hồ Chí Minh,2.2
Chung cư,50,,,,,2,2,,,,,,10/29/2023,,,,"13E, Nguyễn Văn Linh",Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,1.3
Chung cư,85,,,,,3,2,Đã có sổ,Không nội thất,,,,10/29/2023,,,,Tân Túc,Thị trấn Tân Túc,Bình Chánh,TP Hồ Chí Minh,0.25
Chung cư,68,,,,,2,2,,,Tây,Đông,,10/29/2023,,,,Đường Đào Trí - Hoàng Quốc Việt,Phường Phú Thuận,Quận 7,TP Hồ Chí Minh,2.7
Chung cư,80,,,,,2,2,,,Tây Bắc,Đông Nam,,10/29/2023,,,,"151, Bến Vân Đồn",Phường 6,Quận 4,TP Hồ Chí Minh,1.65
Chung cư,72,,,,,3,2,Đã có sổ,Không nội thất,,,,10/29/2023,,,,Hồ Học Lãm,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,2.15
Chung cư,95,,,,,2,2,Đã có sổ,Có nội thất,,,,10/29/2023,,,,Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,4.5
Chung cư,126,,,,,3,,Đang chờ sổ,,,,,10/29/2023,,,,Bình An,Phường An Khánh,TP Thủ Đức,TP Hồ Chí Minh,19.5
Chung cư,65,,,,,2,1,Đã có sổ,Có nội thất,,,,10/29/2023,,,,Trịnh Đình Thảo,Phường Hòa Thạnh,Tân Phú,TP Hồ Chí Minh,1.43
Chung cư,87,,,,,2,2,,,Đông Nam,Tây Bắc,,10/29/2023,,,,Vườn Lài,Phường An Phú Đông,Quận 12,TP Hồ Chí Minh,1.7
Chung cư,68,,,,,2,2,,,,,,10/29/2023,,,,"Số 207, Nguyễn Xí",Phường 26,Bình Thạnh,TP Hồ Chí Minh,3.45
Chung cư,66,,,,,2,,,,,,,10/29/2023,,,,Dương Thị Giang,Phường Tân Thới Nhất,Quận 12,TP Hồ Chí Minh,2.02
Chung cư,86,,,,,3,2,,,,,,10/29/2023,,,,"Số 207, Nguyễn Xí",Phường 26,Bình Thạnh,TP Hồ Chí Minh,4.4
Chung cư,85,,,,,2,2,,,Đông,,,10/29/2023,,,,Xô Viết Nghệ Tĩnh,Phường 21,Bình Thạnh,TP Hồ Chí Minh,3.6
Chung cư,74,,,,,3,,,,,,,10/29/2023,,,,Trương Vĩnh Ký,Phường Tân Sơn Nhì,Tân Phú,TP Hồ Chí Minh,2.38
Chung cư,76,,,,,2,2,Đã có sổ,Có nội thất,,,,10/29/2023,,,,Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,3.9
Chung cư,70,,,,,2,2,Đã có sổ,,,,,10/29/2023,,,,Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,TP Hồ Chí Minh,2.85
Chung cư,68,,,,,2,2,,,,,,10/29/2023,,,,An Dương Vương,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,3
Chung cư,63,,,,,2,1,,Không nội thất,,,,10/29/2023,,,,"192, An Dương Vương",Phường 16,Quận 8,TP Hồ Chí Minh,1.65
Chung cư,86,,,,,2,,,,,,,10/29/2023,,,,Dương Thị Giang,Phường Tân Thới Nhất,Quận 12,TP Hồ Chí Minh,2.9
Chung cư,44.1,,,,,1,1,,,Đông,Bắc,,10/29/2023,,,,Đường Nhiêu Tứ,Phường 7,Phú Nhuận,TP Hồ Chí Minh,2.5
Chung cư,58,,,,,2,2,Đã có sổ,,,,,10/29/2023,,,,"8, Đường Gò Dưa",Phường Hiệp Bình Phước,TP Thủ Đức,TP Hồ Chí Minh,1.7
Chung cư,64,,,,,2,2,Đã có sổ,,,,,10/29/2023,,,,Đường Bình Chiểu,Phường Bình Chiểu,TP Thủ Đức,TP Hồ Chí Minh,1.9
Chung cư,106.6,,,,,3,2,,,,,,10/29/2023,,,,"817, Tạ Quang Bửu",Phường 5,Quận 8,TP Hồ Chí Minh,3.29
Chung cư,74,,,,,2,,,,,,,10/29/2023,,,,Đường Âu Cơ,Phường Tân Thành,Tân Phú,TP Hồ Chí Minh,2.74
Chung cư,72,,,,,2,1,,,Tây Bắc,Đông Nam,,10/29/2023,,,,Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,TP Hồ Chí Minh,1.58
Chung cư,55,,,,,1,1,,,,,,10/29/2023,,,,Xa Lộ Hà Nội,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,4.95
Chung cư,68,,,,,2,2,,,,,,10/29/2023,,,,Xa Lộ Hà Nội,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,6.5
Chung cư,105,,,,,2,2,Đã có sổ,Có nội thất,,,,10/29/2023,,,,Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,TP Hồ Chí Minh,1.68
Chung cư,85,,,,,2,2,Đã có sổ,Có nội thất,,,,10/29/2023,,,,Đường Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,TP Hồ Chí Minh,2.12
Chung cư,78,,,,,2,2,Đã có sổ,Không nội thất,,,,10/29/2023,,,,"Số 1, Tôn Thất Thuyết",Phường 18,Quận 4,TP Hồ Chí Minh,5.1
Chung cư,70,,,,,2,2,,,,,,09/18/2023,,,,"99, Đường Nguyễn Thị Thập",Phường Tân Phú,Quận 7,TP Hồ Chí Minh,3.5
Chung cư,55,,,,,2,1,,,,,,09/18/2023,,,,Nguyễn Cửu Phú,Phường Tân Tạo,Bình Tân,TP Hồ Chí Minh,1.5
Chung cư,60,,,,,2,1,,,Đông Nam,Đông Nam,,09/18/2023,,,,Phạm Hữu Lầu,Phường Phú Mỹ,Quận 7,TP Hồ Chí Minh,1.9
Chung cư,63,,,,,2,1,Đã có sổ,Có nội thất,,,,09/18/2023,,,,Hẻm 219 Đường Số 5,Phường Bình Hưng Hòa,Bình Tân,TP Hồ Chí Minh,1.65
Chung cư,69,,,,,2,2,,,,,,09/18/2023,,,,Tân Túc,Thị trấn Tân Túc,Bình Chánh,TP Hồ Chí Minh,2.7
Chung cư,45,,,,,2,1,Đã có sổ,,Đông Nam,Đông Nam,,09/18/2023,,,,"34, Trần Quốc Thảo",Phường Võ Thị Sáu,Quận 3,TP Hồ Chí Minh,2.9
Chung cư,70,,,,,2,,,,,,,09/18/2023,,,,Cao Đạt,Phường 1,Quận 5,TP Hồ Chí Minh,2.6
Chung cư,95,,,,,3,2,,,Nam,Nam,,09/18/2023,,,,Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,TP Hồ Chí Minh,5.1
Chung cư,133,,,,,3,2,Đã có sổ,Có nội thất,,,,09/18/2023,,,,Nguyễn Đức Cảnh,Phường Tân Phong,Quận 7,TP Hồ Chí Minh,10.5
Chung cư,345,,,,,7,,,,Đông Nam,Đông Nam,,09/18/2023,,,,Nguyễn Đức Cảnh,Phường Tân Phong,Quận 7,TP Hồ Chí Minh,50
Chung cư,126,,,,,3,2,Đã có sổ,,,,,09/18/2023,,,,Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TP Hồ Chí Minh,10.5
Chung cư,102,,,,,3,2,,,,,,09/18/2023,,,,Nguyễn Văn Linh,Phường Tân Phú,Quận 7,TP Hồ Chí Minh,5.4
Chung cư,147,,,,,3,2,,,,,,09/18/2023,,,,"Lô P5, Nguyễn Lương Bằng",Phường Tân Phú,Quận 7,TP Hồ Chí Minh,11.3
Chung cư,77.1,,,,,2,2,Đang chờ sổ,Có nội thất,,,,09/18/2023,,,,Xa Lộ Hà Nội,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,6.6
Chung cư,51,,,,,2,1,,,,,,09/18/2023,,,,Lý Chiêu Hoàng,Phường 10,Quận 6,TP Hồ Chí Minh,1.95
Chung cư,77,,,,,2,2,,,Tây Nam,Đông Bắc,,09/18/2023,,,,Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TP Hồ Chí Minh,5.5
Chung cư,50,,,,,1,,Đã có sổ,Không nội thất,,,,09/18/2023,,,,Hồ Học Lãm,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,1.4
Chung cư,52,,,,,2,1,,,,,,09/18/2023,,,,"102, Phan Văn Hớn",Phường Tân Thới Nhất,Quận 12,TP Hồ Chí Minh,1.7
Chung cư,78,,,,,3,3,Đã có sổ,Có nội thất,,,,09/18/2023,,,,Trịnh Quang Nghị,Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,2.27
Chung cư,92,,,,,3,2,,,Đông Nam,,,09/18/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,3.75
Chung cư,77,,,,,2,2,,,Nam,,,09/18/2023,,,,Trịnh Đình Trọng,Phường Hòa Thạnh,Tân Phú,TP Hồ Chí Minh,3.2
Chung cư,86,,,,,3,2,,,,,,09/18/2023,,,,"Số 207, Nguyễn Xí",Phường 26,Bình Thạnh,TP Hồ Chí Minh,4.5
Chung cư,92.7,,,,,2,1,,,Bắc,Nam,,09/18/2023,,,,Đường Phan Văn Trị,Phường 10,Gò Vấp,TP Hồ Chí Minh,5.1
Chung cư,85,,,,,2,2,,,,,,09/18/2023,,,,Đào Trinh Nhất,Phường Linh Tây,TP Thủ Đức,TP Hồ Chí Minh,2.2
Chung cư,71,,,,,2,2,,,,,,09/18/2023,,,,Đường Phạm Văn Đồng,Phường Linh Trung,TP Thủ Đức,TP Hồ Chí Minh,0.625
Chung cư,68,,,,,2,2,,,,,,09/18/2023,,,,"Lô 5, Bình Hưng Hòa B",Phường Bình Hưng Hoà B,Bình Tân,TP Hồ Chí Minh,1.82
Chung cư,60,,,,,2,2,,,,,,09/18/2023,,,,Đường Phạm Văn Đồng,Phường Linh Trung,TP Thủ Đức,TP Hồ Chí Minh,1.2
Chung cư,50,,,,,2,2,,,,,,09/18/2023,,,,Nguyễn Văn Linh,Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,1.28
Chung cư,70,,,,,2,2,,,,,,09/18/2023,,,,"90A, Lý Thường Kiệt",Phường 14,Quận 10,TP Hồ Chí Minh,5.25
Chung cư,147,,,,,3,2,Đã có sổ,,Đông,Đông,,09/18/2023,,,,"Số 2225, Phạm Thế Hiển",Phường 6,Quận 8,TP Hồ Chí Minh,6.3
Chung cư,85,,,,,2,2,,,,,,09/18/2023,,,,Nguyễn Văn Linh,Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,4.2
Chung cư,31,,,,,1,1,Đã có sổ,,,,,09/18/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,1.25
Chung cư,57,,,,,2,2,,,,,,09/18/2023,,,,Trường Chinh,Phường Tây Thạnh,Tân Phú,TP Hồ Chí Minh,0.86
Chung cư,56,,,,,2,,Đã có sổ,,Tây Bắc,Đông Nam,,09/18/2023,,,,Đỗ Xuân Hợp,Phường Phước Long B,TP Thủ Đức,TP Hồ Chí Minh,1.96
Chung cư,70,,,,,2,2,Đã có sổ,,,,,09/18/2023,,,,Đường Hồng Lạc,Phường 10,Tân Bình,TP Hồ Chí Minh,3
Chung cư,55,,,,,2,2,,,,,,09/18/2023,,,,Hoàng Hoa Thám,Phường 13,Tân Bình,TP Hồ Chí Minh,0.9
Chung cư,55,,,,,2,1,Đã có sổ,,,,,09/18/2023,,,,Phú Hữu,Phường Phú Hữu,TP Thủ Đức,TP Hồ Chí Minh,2.05
Chung cư,49,,,,,1,1,,,Tây Bắc,,,09/18/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,1.75
Chung cư,127,,,,,3,2,,Không nội thất,,,,09/18/2023,,,,Mường Vi,Phường An Lợi Đông,TP Thủ Đức,TP Hồ Chí Minh,15.5
Chung cư,65,,,,,3,1,,,Đông Nam,,,09/18/2023,,,,"210 Lô C, Dương Quảng Hàm",Phường 5,Gò Vấp,TP Hồ Chí Minh,2.2
Chung cư,82,,,,,2,2,,Có nội thất,,,,09/18/2023,,,,Bát Nàn,Phường Thạnh Mỹ Lợi,TP Thủ Đức,TP Hồ Chí Minh,6
Chung cư,124,,,,,3,2,,Không nội thất,,,,09/18/2023,,,,"208, Nguyễn Hữu Cảnh",Phường 22,Bình Thạnh,TP Hồ Chí Minh,10
Chung cư,74,,,,,2,2,Đã có sổ,Có nội thất,,,,09/18/2023,,,,DC13,Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,2.55
Chung cư,68,,,,,1,,,,Tây Bắc,Đông Nam,,09/18/2023,,,,"32A/3A, Đường Tháp Mười",Phường 2,Quận 6,TP Hồ Chí Minh,1.7
Chung cư,75,,,,,2,2,,,,,,09/18/2023,,,,Nguyễn Văn Linh,Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,1.75
Chung cư,56,,,,,2,2,,,Đông,,,09/18/2023,,,,Đường Hồ Học Lãm,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,1.65
Chung cư,59,,,,,2,2,,,Tây Bắc,,,09/18/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,2.29
Chung cư,65,,,,,2,2,Đang chờ sổ,,,,,09/18/2023,,,,"239 – 241 – 278, Hòa Bình",Phường Hiệp Tân,Tân Phú,TP Hồ Chí Minh,3
